Transaction_ID,Date,Customer_ID,Product_Category,Sales_Amount,Region
TXN-00792,2024-12-12,C-0362,Electronics,14251.0,Khon Kaen
TXN-00793,2024-11-27,C-0785,Fashion,43816.0,Chiangmai
TXN-00794,2024-01-06,C-0292,Beauty,40972.0,Phuket
TXN-00795,2024-10-11,C-0329,Fashion,10820.0,Bangkok
TXN-00796,22-Jan-24,C-0063,Electronics,11945.0,Khon Kaen
TXN-00797,2024-11-01,C-0029,Sports,10420.0,Chiangmai
TXN-00798,2024-10-07,C-0605,Electronics,44321.0,Krungthep
TXN-00799,2024-06-05,C-0047,Sports,7669.0,Khon Kaen
TXN-00800,2024-06-25,C-0132,Sports,2464.0,Phuket 
TXN-00801,2024-11-26,C-0858,Sports,20558.0,Phuket 
TXN-00802,2024-03-13,C-0376,Sports,24956.0,Phuket
TXN-00803,2024-04-23,C-0358,Electronics,17878.0,Chiang Mai
TXN-00804,2024-05-09,C-0829,Fashion,2366.0,Chonburi
TXN-00805,2024-04-02,C-0760,Electronics,22230.0,BKK
TXN-00806,2024-10-17,C-0598,Sports,31334.0,Phuket 
TXN-00807,2024-10-08,C-0028,Electronics,9959.0,Chonburi
TXN-00808,2024/10/08,C-0784,Home & Living,3547.0,Chiang Mai
TXN-00809,2024/12/09,C-0913,Fashion,39723.0,Chonburi
TXN-00810,2024-02-20,C-0641,Fashion,11624.0,Phuket 
TXN-00811,2024-10-24,C-0350,Home & Living,1479.0,Chonburi
TXN-00812,2024-06-18,C-0390,Electronics,15094.0,Krungthep
TXN-00813,2024-12-09,C-0100,Electronics,4846.0,Bangkok
TXN-00814,2024-02-21,C-0439,Home & Living,31674.0,Chiang Mai
TXN-00815,2024-02-05,C-0354,Fashion,27702.0,Chon Buri
TXN-00816,2024-06-11,C-0366,Electronics,35674.0,Chiang Mai
TXN-00817,2024-06-17,C-0422,Electronics,40035.0,Khon Kaen
TXN-00818,2024-06-05,C-0360,Sports,547.0,Chonburi
TXN-00819,2024-03-19,C-0058,Home & Living,31268.0,Chonburi
TXN-00820,2024-07-05,C-0678,Beauty,17333.0,Khon Kaen
TXN-00821,2024-08-07,C-0251,Beauty,43516.0,Phuket 
TXN-00822,2024-06-09,C-0254,Sports,40713.0,Chon Buri
TXN-00823,2024-04-23,C-0241,Home & Living,6817.0,Chon Buri
TXN-00824,2024-11-24,C-0664,Sports,49568.0,Phuket 
TXN-00825,2024-07-03,C-0320,Electronics,37936.0,Phuket
TXN-00826,2024-06-18,C-0607,Electronics,14872.0,Chiangmai
TXN-00827,2024-08-24,C-0087,Fashion,9845.0,Phuket 
TXN-00828,2024-06-05,C-0933,Fashion,5886.0,Bangkok
TXN-00829,2024-02-25,C-0705,Sports,47506.0,Phuket
TXN-00830,2024/11/06,C-0068,Sports,40805.0,Bangkok
TXN-00831,2024-05-23,C-0890,Fashion,15325.0,BKK
TXN-00832,2024-03-12,C-0313,Beauty,48343.0,Phuket 
TXN-00833,2024-04-10,C-0118,Home & Living,22036.0,Krungthep
TXN-00834,2024/11/16,C-0346,Fashion,30787.0,Chon Buri
TXN-00835,2024-02-08,C-0174,Electronics,34573.0,BKK
TXN-00836,2024-09-16,C-0021,Beauty,17980.0,Bangkok
TXN-00837,2024-10-24,C-0552,Fashion,9131.0,Chiangmai
TXN-00838,2024-10-29,C-0334,Electronics,25060.0,Khon Kaen
TXN-00839,2024-01-19,C-0039,Home & Living,38469.0,Phuket
TXN-00840,2024-10-05,C-0472,Fashion,2742.0,Chiang Mai
TXN-00841,2024-10-03,C-0674,Sports,25733.0,Chonburi
TXN-00842,2024-03-17,C-0885,Sports,13469.0,Krungthep
TXN-00843,2024-04-24,C-0433,Beauty,1438.0,Chonburi
TXN-00844,2024-10-28,C-0582,Home & Living,2735.0,Chonburi
TXN-00845,2024-05-28,C-0528,Beauty,16086.0,Chon Buri
TXN-00846,2024-09-13,C-0924,Sports,21637.0,Khon Kaen
TXN-00847,2024-07-22,C-0432,Home & Living,,Krungthep
TXN-00848,2024-01-06,C-0274,Electronics,23037.0,Chon Buri
TXN-00849,2024-11-10,C-0021,Beauty,38327.0,Chon Buri
TXN-00850,2024-09-20,C-0713,Electronics,14579.0,Chon Buri
TXN-00851,2024-03-22,C-0481,Home & Living,17723.0,BKK
TXN-00852,2024-10-16,C-0603,Fashion,8221.0,Chiang Mai
TXN-00853,2024-03-15,C-0023,Fashion,43456.0,Krungthep
TXN-00854,2024-09-04,C-0325,Electronics,22608.0,Chiangmai
TXN-00855,2024-01-21,C-0387,Fashion,12710.0,Chon Buri
TXN-00856,2024-09-06,C-0585,Electronics,32439.0,Khon Kaen
TXN-00857,2024-05-15,C-0400,Electronics,30405.0,Khon Kaen
TXN-00858,2024-01-22,C-0331,Home & Living,44278.0,BKK
TXN-00859,2024-09-22,C-0587,Beauty,34517.0,Bangkok
TXN-00860,2024-07-03,C-0101,Home & Living,24448.0,BKK
TXN-00861,2024-08-20,C-0828,Home & Living,2165.0,BKK
TXN-00862,2024-01-21,C-0501,Sports,8772.0,Chiangmai
TXN-00863,2024-06-14,C-0103,Electronics,30478.0,Khon Kaen
TXN-00864,2024-09-23,C-0708,Beauty,8382.0,Phuket 
TXN-00865,2024-05-20,C-0692,Sports,19879.0,BKK
TXN-00866,2024-05-14,C-0211,Beauty,23281.0,Chiangmai
TXN-00867,2024-10-18,C-0345,Fashion,29084.0,Khon Kaen
TXN-00868,2024-11-30,C-0509,Sports,5937.0,Krungthep
TXN-00869,2024-10-27,C-0515,Fashion,33577.0,Phuket 
TXN-00870,2024-02-09,C-0831,Sports,33982.0,Bangkok
TXN-00871,2024-07-11,C-0784,Electronics,45102.0,Chiang Mai
TXN-00872,2024-04-24,C-0684,Home & Living,1595.0,Chiang Mai
TXN-00873,2024-06-29,C-0348,Fashion,49297.0,Chon Buri
TXN-00874,2024-06-25,C-0171,Beauty,39882.0,Phuket
TXN-00875,2024-09-03,C-0630,Fashion,37389.0,Khon Kaen
TXN-00876,2024-01-04,C-0307,Home & Living,34909.0,Krungthep
TXN-00877,2024-03-12,C-0373,Sports,35440.0,Bangkok
TXN-00878,2024/04/27,C-0993,Beauty,15601.0,Khon Kaen
TXN-00879,2024-11-25,C-0447,Fashion,35291.0,Chiangmai
TXN-00880,2024-03-17,C-0207,Electronics,10903.0,Krungthep
TXN-00881,2024-07-04,C-0509,Beauty,11355.0,Phuket 
TXN-00882,2024-03-01,C-0651,Electronics,41013.0,Chiang Mai
TXN-00883,2024-07-31,C-0868,Electronics,49724.0,Chiang Mai
TXN-00884,2024-02-28,C-0998,Electronics,35943.0,Phuket 
TXN-00885,2024-09-02,C-0807,Electronics,40455.0,Chiangmai
TXN-00886,2024-10-29,C-0078,Home & Living,13751.0,Phuket
TXN-00887,29-Jul-24,C-0861,Beauty,26771.0,Khon Kaen
TXN-00888,2024-01-23,C-0871,Electronics,34693.0,Khon Kaen
TXN-00889,2024-10-30,C-0549,Beauty,31730.0,Khon Kaen
TXN-00890,2024-11-18,C-0220,Fashion,9420.0,BKK
TXN-00891,2024-10-20,C-0295,Sports,20160.0,Chiang Mai
TXN-00892,2024-03-26,C-0272,Sports,,Bangkok
TXN-00893,2024-04-02,C-0049,Beauty,36922.0,Chonburi
TXN-00894,2024-07-26,C-0305,,14180.0,Bangkok
TXN-00895,2024-10-15,C-0588,Electronics,40681.0,Chon Buri
TXN-00896,2024-12-04,C-0412,Sports,4878.0,Krungthep
TXN-00897,2024-02-13,C-0824,Fashion,27394.0,Chiang Mai
TXN-00898,2024-11-06,C-0232,Sports,32018.0,Chonburi
TXN-00899,2024-09-03,C-0640,Electronics,16390.0,Chon Buri
TXN-00900,2024-07-29,C-0761,Fashion,10949.0,Chiangmai
TXN-00901,2024-10-25,C-0981,Sports,26124.0,Khon Kaen
TXN-00902,2024-04-03,C-0095,Fashion,16790.0,Chiang Mai
TXN-00903,2024-09-18,C-0735,Fashion,5122.0,BKK
TXN-00904,2024-12-17,C-0865,Electronics,18602.0,Khon Kaen
TXN-00905,2024-08-20,C-0593,Beauty,26808.0,Chon Buri
TXN-00906,2024-02-05,C-0098,Electronics,48974.0,Chiang Mai
TXN-00907,2024-07-16,C-0607,Fashion,44560.0,Chiang Mai
TXN-00908,2024-01-09,C-0345,Electronics,29557.0,Chonburi
TXN-00909,2024-09-15,C-0280,Beauty,18553.0,Chon Buri
TXN-00910,2024-03-17,C-0069,Fashion,1205.0,Phuket 
TXN-00911,2024-03-31,C-0581,,34619.0,Khon Kaen
TXN-00912,2024-11-10,C-0821,Beauty,7224.0,Bangkok
TXN-00913,2024-09-29,C-0544,Home & Living,39719.0,Chiangmai
TXN-00914,2024/03/01,C-0487,Sports,43781.0,Chonburi
TXN-00915,2024-12-03,C-0438,Electronics,8683.0,Phuket 
TXN-00916,2024-11-04,C-0215,Sports,40479.0,Phuket
TXN-00917,2024-01-01,C-0356,Electronics,5113.0,Bangkok
TXN-00918,2024-12-13,C-0815,Sports,49930.0,Chiangmai
TXN-00919,2024-09-24,C-0079,Home & Living,22872.0,Khon Kaen
TXN-00920,2024-01-23,C-0668,Electronics,3185.0,Krungthep
TXN-00921,2024-08-07,C-0844,Fashion,17241.0,BKK
TXN-00922,2024-09-03,C-0310,Electronics,31074.0,Chiang Mai
TXN-00923,2024-07-14,C-0517,Beauty,11539.0,Chiang Mai
TXN-00924,2024-12-22,C-0824,Sports,45814.0,Phuket 
TXN-00925,2024-08-05,C-0308,Fashion,32435.0,Chon Buri
TXN-00926,2024-09-01,C-0444,Beauty,15221.0,Khon Kaen
TXN-00927,2024-02-12,C-0680,,6304.0,Chon Buri
TXN-00928,2024-10-05,C-0553,Home & Living,40038.0,Chonburi
TXN-00929,06-Apr-24,C-0321,Beauty,24260.0,Bangkok
TXN-00930,2024-01-04,C-0205,Home & Living,44075.0,Krungthep
TXN-00931,2024-03-01,C-0425,Fashion,46479.0,BKK
TXN-00932,2024-07-11,C-0412,Home & Living,28134.0,BKK
TXN-00933,2024-12-18,C-0258,Beauty,7393.0,Chiangmai
TXN-00934,2024-07-28,C-0640,Beauty,18863.0,Phuket 
TXN-00935,2024-03-20,C-0528,Home & Living,48501.0,Phuket
TXN-00936,2024-10-26,C-0465,Electronics,16993.0,Bangkok
TXN-00937,2024-10-01,C-0688,Fashion,22050.0,Chiang Mai
TXN-00938,2024-07-06,C-0782,Home & Living,16965.0,Chon Buri
TXN-00939,2024-12-14,C-0561,Beauty,5945.0,Bangkok
TXN-00940,2024-04-14,C-0185,Home & Living,,Chonburi
TXN-00941,2024-10-12,C-0903,Fashion,32320.0,Khon Kaen
TXN-00942,2024-07-08,C-0020,Beauty,32938.0,Phuket
TXN-00943,2024-09-04,C-0643,Home & Living,28927.0,Phuket
TXN-00944,2024-06-06,C-0721,Beauty,7313.0,Khon Kaen
TXN-00945,2024-12-27,C-0529,Fashion,46934.0,Bangkok
TXN-00946,2024-03-11,C-0884,Beauty,40256.0,Phuket
TXN-00947,2024-12-03,C-0192,Beauty,25129.0,Khon Kaen
TXN-00948,2024-04-27,C-0591,Electronics,44249.0,Khon Kaen
TXN-00949,2024-12-24,C-0512,Fashion,39930.0,Khon Kaen
TXN-00950,2024-02-21,C-0219,Sports,42618.0,Phuket
TXN-00951,2024-07-24,C-0677,,38224.0,Chonburi
TXN-00952,2024-10-08,C-0986,Electronics,16137.0,Chiangmai
TXN-00953,2024-12-16,C-0844,Home & Living,44580.0,Bangkok
TXN-00954,2024-03-23,C-0761,Sports,40071.0,Chiangmai
TXN-00955,21-Nov-24,C-0961,Beauty,26304.0,Khon Kaen
TXN-00956,2024-02-16,C-0479,Home & Living,3112.0,Chon Buri
TXN-00957,2024-08-29,C-0275,Beauty,29351.0,Phuket
TXN-00958,2024/08/10,C-0960,Fashion,38074.0,Bangkok
TXN-00959,2024-05-14,C-0654,Fashion,2942.0,Chiang Mai
TXN-00960,2024-02-10,C-0546,Electronics,41664.0,Khon Kaen
TXN-00961,2024-07-15,C-0829,Fashion,28798.0,BKK
TXN-00962,2024-07-24,C-0630,Beauty,2180.0,Chonburi
TXN-00963,2024-09-23,C-0874,Electronics,12344.0,Krungthep
TXN-00964,2024/11/01,C-0788,Sports,22058.0,Phuket
TXN-00965,2024-03-30,C-0929,Fashion,27510.0,Chiang Mai
TXN-00966,12-Aug-24,C-0445,Sports,48279.0,Phuket
TXN-00967,2024-12-02,C-0958,Fashion,17114.0,Chiangmai
TXN-00968,2024-09-22,C-0580,Fashion,45261.0,Krungthep
TXN-00969,2024-01-18,C-0745,Home & Living,16798.0,Bangkok
TXN-00970,2024-09-18,C-0642,Fashion,3632.0,Phuket
TXN-00971,2024-04-28,C-0062,Sports,46316.0,BKK
TXN-00972,11-Dec-24,C-0535,Electronics,17747.0,Bangkok
TXN-00973,2024-05-02,C-0206,Sports,11024.0,Phuket 
TXN-00974,2024/03/21,C-0374,Fashion,36366.0,Phuket
TXN-00975,2024-05-21,C-0474,Beauty,49042.0,Krungthep
TXN-00976,2024-06-29,C-0152,Sports,23341.0,Chiang Mai
TXN-00977,2024-07-26,C-0247,Electronics,11775.0,Chiang Mai
TXN-00978,22-Sep-24,C-0155,Home & Living,6324.0,Phuket
TXN-00979,2024/12/26,C-0765,Home & Living,40896.0,Khon Kaen
TXN-00980,2024-02-16,C-0702,Fashion,15414.0,Chiang Mai
TXN-00981,2024-10-13,C-0784,Electronics,20543.0,Phuket
TXN-00982,2024-06-27,C-0308,Electronics,47813.0,Krungthep
TXN-00983,2024-05-21,C-0865,Home & Living,27111.0,Chiang Mai
TXN-00984,2024-04-09,C-0446,Beauty,33084.0,Krungthep
TXN-00985,2024-07-25,C-0421,Sports,25580.0,Khon Kaen
TXN-00986,2024-05-13,C-0327,Fashion,46859.0,Phuket
TXN-00987,2024-09-16,C-0881,Beauty,22585.0,Chonburi
TXN-00988,2024-02-07,C-0851,Home & Living,24188.0,Phuket 
TXN-00989,2024-06-23,C-0934,Electronics,11545.0,Phuket 
TXN-00990,2024-09-19,C-0066,Fashion,7805.0,Phuket 
TXN-00991,2024-10-02,C-0650,Home & Living,20850.0,Chon Buri
TXN-00992,2024-10-21,C-0209,Sports,46390.0,Chon Buri
TXN-00993,2024-08-14,C-0867,Home & Living,19912.0,BKK
TXN-00994,2024-10-15,C-0423,Home & Living,35775.0,Chiangmai
TXN-00995,2024-05-04,C-0274,Beauty,41032.0,Phuket
TXN-00996,2024-08-22,C-0844,Electronics,13516.0,Chon Buri
TXN-00997,2024-10-27,C-0294,Sports,47139.0,Phuket 
TXN-00998,2024-09-03,C-0662,Sports,43962.0,Chon Buri
TXN-00999,2024-02-04,C-0165,Fashion,17760.0,Khon Kaen
TXN-01000,2024-04-22,C-0263,Beauty,22792.0,Chiangmai
TXN-01001,2024-04-27,C-0704,Electronics,26501.0,Krungthep
TXN-01002,2024-07-30,C-0616,Sports,25747.0,Phuket
TXN-01003,2024-09-21,C-0242,Beauty,48753.0,Chon Buri
TXN-01004,2024-12-24,C-0416,Fashion,19761.0,Chiangmai
TXN-01005,2024-05-07,C-0245,Fashion,5887.0,Chonburi
TXN-01006,2024-07-23,C-0117,Fashion,15234.0,BKK
TXN-01007,2024/06/24,C-0154,Home & Living,3172.0,Chonburi
TXN-01008,2024-04-01,C-0197,Sports,10658.0,Chon Buri
TXN-01009,2024-06-30,C-0029,Home & Living,18442.0,Khon Kaen
TXN-01010,2024-10-20,C-0252,Electronics,15210.0,Bangkok
TXN-01011,2024-12-15,C-0817,Electronics,14850.0,Khon Kaen
TXN-01012,2024-04-07,C-0848,Sports,15300.0,Krungthep
TXN-01013,2024-04-12,C-0318,Sports,14653.0,Chonburi
TXN-01014,2024-05-03,C-0476,Fashion,19950.0,Krungthep
TXN-01015,2024-04-15,C-0498,Fashion,1861.0,Phuket 
TXN-01016,2024-05-07,C-0574,Sports,32171.0,Chiangmai
TXN-01017,2024-07-01,C-0447,Fashion,27666.0,Chiang Mai
TXN-01018,2024-02-24,C-0433,Beauty,37730.0,Chon Buri
TXN-01019,2024-02-10,C-0663,Sports,12693.0,Chiang Mai
TXN-01020,2024-12-05,C-0928,Electronics,38569.0,Phuket
TXN-01021,2024-01-04,C-0038,Sports,38213.0,Bangkok
TXN-01022,2024-10-04,C-0207,Beauty,25869.0,Khon Kaen
TXN-01023,2024-09-03,C-0164,Home & Living,46817.0,Phuket 
TXN-01024,2024-06-10,C-0280,Electronics,24353.0,Chiang Mai
TXN-01025,2024-10-21,C-0140,Fashion,17772.0,Phuket 
TXN-01026,2024-09-08,C-0030,Electronics,24388.0,Chiangmai
TXN-01027,2024-09-18,C-0265,Sports,15881.0,Krungthep
TXN-01028,2024-04-23,C-0809,Sports,23901.0,Chon Buri
TXN-01029,2024/03/06,C-0823,Fashion,45929.0,Phuket
TXN-01030,2024-08-04,C-0285,Home & Living,46534.0,Bangkok
TXN-01031,03-Oct-24,C-0675,Fashion,35776.0,Phuket 
TXN-01032,2024-06-26,C-0564,Sports,6832.0,Phuket
TXN-01033,2024-12-17,C-0181,Electronics,33756.0,Phuket 
TXN-01034,2024-08-22,C-0660,Home & Living,35585.0,Khon Kaen
TXN-01035,2024-12-23,C-0873,Home & Living,40089.0,Phuket
TXN-01036,2024-06-10,C-0044,Electronics,23328.0,Khon Kaen
TXN-01037,2024-01-07,C-0987,Fashion,42768.0,Bangkok
TXN-01038,2024-07-13,C-0740,Fashion,15177.0,Phuket 
TXN-01039,2024-06-15,C-0498,Electronics,38134.0,Chon Buri
TXN-01040,2024-05-12,C-0802,Sports,30662.0,Phuket 
TXN-01041,2024-05-14,C-0021,Home & Living,33080.0,Chiang Mai
TXN-01042,2024-08-29,C-0057,Sports,4737.0,Khon Kaen
TXN-01043,2024-06-24,C-0881,Fashion,11729.0,Phuket 
TXN-01044,2024-09-12,C-0919,Sports,29890.0,Phuket 
TXN-01045,2024-08-02,C-0086,Electronics,4271.0,Chiang Mai
TXN-01046,2024-07-09,C-0322,Electronics,31736.0,BKK
TXN-01047,2024-07-24,C-0617,Fashion,10191.0,Phuket 
TXN-01048,2024-04-02,C-0306,Home & Living,23726.0,Phuket 
TXN-01049,2024-10-21,C-0888,Electronics,47611.0,Chiang Mai
TXN-01050,2024-02-21,C-0066,Sports,17015.0,Chonburi
TXN-01051,2024-04-30,C-0923,Beauty,48194.0,Chonburi
TXN-01052,2024-07-14,C-0979,Home & Living,39673.0,BKK
TXN-01053,2024-03-17,C-0417,Sports,46651.0,Phuket 
TXN-01054,2024-01-05,C-0919,Beauty,9239.0,Phuket
TXN-01055,2024-09-12,C-0373,Home & Living,14603.0,Phuket
TXN-01056,2024-11-18,C-0688,Beauty,20804.0,Bangkok
TXN-01057,2024-06-10,C-0674,Fashion,44715.0,Krungthep
TXN-01058,2024-06-02,C-0907,Beauty,15741.0,Chiangmai
TXN-01059,17-Oct-24,C-0093,Beauty,33789.0,Khon Kaen
TXN-01060,2024-02-20,C-0407,Fashion,9952.0,Phuket
TXN-01061,2024-01-31,C-0966,Fashion,45151.0,Khon Kaen
TXN-01062,2024-05-10,C-0860,Beauty,944.0,Chiang Mai
TXN-01063,2024/11/18,C-0742,Fashion,3971.0,Phuket 
TXN-01064,2024-06-20,C-0863,Electronics,23984.0,Phuket
TXN-01065,2024-07-03,C-0144,Fashion,5153.0,Chon Buri
TXN-01066,2024-05-11,C-0242,Sports,35219.0,Chiangmai
TXN-01067,2024-07-29,C-0115,Fashion,11064.0,Chiang Mai
TXN-01068,2024-12-13,C-0585,Fashion,16805.0,Krungthep
TXN-01069,2024-04-11,C-0753,Beauty,12253.0,Phuket 
TXN-01070,2024-11-28,C-0513,Sports,2432.0,Chiang Mai
TXN-01071,2024-03-30,C-0956,Electronics,32938.0,BKK
TXN-01072,2024-05-25,C-0124,Beauty,22244.0,Chiangmai
TXN-01073,2024-12-10,C-0535,Electronics,26947.0,Phuket
TXN-01074,2024-08-16,C-0681,Electronics,45415.0,Chonburi
TXN-01075,2024-07-14,C-0849,Electronics,27210.0,BKK
TXN-01076,2024-08-25,C-0595,Sports,31590.0,Bangkok
TXN-01077,2024-03-15,C-0973,,22998.0,Bangkok
TXN-01078,2024-11-23,C-0794,Electronics,20894.0,Bangkok
TXN-01079,2024-06-21,C-0954,Home & Living,46851.0,Bangkok
TXN-01080,2024-11-09,C-0538,Electronics,17015.0,Bangkok
TXN-01081,2024/02/06,C-0258,Beauty,12595.0,Bangkok
TXN-01082,2024-06-24,C-0509,Beauty,13646.0,Chiang Mai
TXN-01083,2024-06-11,C-0906,Home & Living,42916.0,BKK
TXN-01084,2024-12-29,C-0093,Fashion,22763.0,Phuket
TXN-01085,2024-11-26,C-0244,Sports,6662.0,Chon Buri
TXN-01086,2024-08-15,C-0615,Sports,1836.0,Chiang Mai
TXN-01087,2024-07-04,C-0126,Electronics,4491.0,Chiang Mai
TXN-01088,2024-09-23,C-0792,Home & Living,4376.0,Khon Kaen
TXN-01089,2024-07-30,C-0827,Beauty,6758.0,Chiangmai
TXN-01090,2024-01-12,C-0321,Fashion,35176.0,Chiang Mai
TXN-01091,2024-04-30,C-0338,Beauty,,Chiangmai
TXN-01092,2024-12-24,C-0853,Home & Living,20571.0,Phuket 
TXN-01093,2024-04-17,C-0599,Fashion,37729.0,BKK
TXN-01094,2024/02/22,C-0755,Beauty,5047.0,Bangkok
TXN-01095,2024-08-30,C-0400,Electronics,12852.0,Chon Buri
TXN-01096,2024-01-14,C-0826,Electronics,33150.0,Bangkok
TXN-01097,2024-09-25,C-0767,Home & Living,14811.0,Phuket
TXN-01098,2024-02-12,C-0762,Sports,6854.0,BKK
TXN-01099,2024-11-12,C-0242,Home & Living,10636.0,BKK
TXN-01100,2024-12-01,C-0958,Electronics,38116.0,Krungthep
TXN-01101,2024-07-18,C-0434,Sports,29381.0,Chiang Mai
TXN-01102,2024-05-06,C-0224,Beauty,12132.0,Phuket 
TXN-01103,2024-08-14,C-0148,Sports,29670.0,Chonburi
TXN-01104,2024-03-08,C-0110,Beauty,3041.0,Chonburi
TXN-01105,28-Mar-24,C-0180,Home & Living,8382.0,Chonburi
TXN-01106,2024-12-05,C-0220,Home & Living,20925.0,Phuket
TXN-01107,2024-06-15,C-0994,Electronics,7563.0,Chiang Mai
TXN-01108,2024-08-27,C-0282,Beauty,12323.0,Phuket 
TXN-01109,2024-10-03,C-0451,Home & Living,11469.0,Phuket
TXN-01110,2024-10-07,C-0419,Electronics,33114.0,Chon Buri
TXN-01111,2024-12-23,C-0261,Fashion,10674.0,Chon Buri
TXN-01112,2024-10-29,C-0884,Fashion,22611.0,Phuket 
TXN-01113,2024-11-19,C-0604,Beauty,43654.0,Chiangmai
TXN-01114,2024-10-15,C-0058,Beauty,25983.0,Chonburi
TXN-01115,2024-11-23,C-0503,Electronics,8127.0,Chiangmai
TXN-01116,2024-06-07,C-0547,Home & Living,4790.0,Phuket 
TXN-01117,2024-09-03,C-0384,Home & Living,24466.0,Chiang Mai
TXN-01118,2024-02-15,C-0717,Fashion,32662.0,Phuket
TXN-01119,2024-07-06,C-0972,Home & Living,26995.0,Phuket
TXN-01120,2024-03-20,C-0116,Beauty,4341.0,Chonburi
TXN-01121,2024-01-01,C-0325,Beauty,31985.0,Phuket 
TXN-01122,2024-03-10,C-0559,Home & Living,43731.0,Chon Buri
TXN-01123,2024-08-28,C-0434,Fashion,39240.0,Bangkok
TXN-01124,2024-12-18,C-0487,Sports,34568.0,BKK
TXN-01125,2024-09-01,C-0700,Sports,43413.0,Krungthep
TXN-01126,2024-08-08,C-0253,Sports,35059.0,Chiangmai
TXN-01127,2024-11-01,C-0987,Beauty,46519.0,Bangkok
TXN-01128,2024-01-04,C-0285,Beauty,26333.0,Phuket 
TXN-01129,2024-04-06,C-0901,Fashion,42652.0,Krungthep
TXN-01130,2024-10-14,C-0804,Fashion,21492.0,Chiangmai
TXN-01131,2024-05-07,C-0960,Fashion,13478.0,Bangkok
TXN-01132,2024-11-26,C-0149,Electronics,41547.0,Bangkok
TXN-01133,2024-07-12,C-0372,Beauty,29017.0,Chon Buri
TXN-01134,2024-02-10,C-0487,Electronics,32643.0,Bangkok
TXN-01135,2024-05-02,C-0733,Home & Living,7336.0,Bangkok
TXN-01136,2024-11-09,C-0377,Fashion,32226.0,Chonburi
TXN-01137,2024-12-16,C-0842,Fashion,20547.0,Khon Kaen
TXN-01138,2024-11-28,C-0316,Sports,19321.0,Krungthep
TXN-01139,2024-05-17,C-0022,Beauty,46303.0,BKK
TXN-01140,2024-02-05,C-0661,Fashion,3228.0,BKK
TXN-01141,2024-05-28,C-0991,Fashion,6344.0,Chiang Mai
TXN-01142,2024-08-21,C-0927,Fashion,39000.0,BKK
TXN-01143,2024-05-19,C-0621,Electronics,37939.0,Phuket 
TXN-01144,2024-09-08,C-0036,Beauty,42504.0,Chonburi
TXN-01145,2024-01-10,C-0862,Electronics,3642.0,Phuket 
TXN-01146,30-Sep-24,C-0758,Electronics,3593.0,Phuket
TXN-01147,2024-02-22,C-0679,Sports,25724.0,Krungthep
TXN-01148,2024-03-05,C-0819,Electronics,35742.0,Krungthep
TXN-01149,2024-01-05,C-0964,Fashion,45337.0,Chon Buri
TXN-01150,18-Mar-24,C-0056,Electronics,48900.0,Chiang Mai
TXN-01151,2024-04-21,C-0708,,12184.0,Khon Kaen
TXN-01152,2024-06-08,C-0940,Beauty,45138.0,Krungthep
TXN-01153,2024-09-12,C-0808,Fashion,14557.0,Phuket
TXN-01154,2024-08-25,C-0688,Fashion,12670.0,Chonburi
TXN-01155,2024-01-17,C-0246,Home & Living,47188.0,Phuket 
TXN-01156,2024/03/15,C-0260,Home & Living,47294.0,Khon Kaen
TXN-01157,2024/07/19,C-0566,Electronics,14048.0,BKK
TXN-01158,2024-08-28,C-0394,Fashion,40674.0,BKK
TXN-01159,2024-05-08,C-0317,Electronics,,Bangkok
TXN-01160,2024-01-07,C-0655,Fashion,14002.0,BKK
TXN-01161,2024-12-31,C-0982,Electronics,8123.0,Chonburi
TXN-01162,2024-08-14,C-0718,Beauty,810.0,Phuket
TXN-01163,2024-01-18,C-0372,Beauty,43727.0,Chon Buri
TXN-01164,2024-02-18,C-0925,Home & Living,22176.0,Krungthep
TXN-01165,2024-04-16,C-0832,Sports,26053.0,Bangkok
TXN-01166,2024-12-14,C-0702,Fashion,24865.0,Phuket 
TXN-01167,2024-06-14,C-0125,Fashion,26842.0,Bangkok
TXN-01168,2024-01-22,C-0548,Electronics,9784.0,Chiangmai
TXN-01169,2024-10-08,C-0888,Fashion,41247.0,Bangkok
TXN-01170,2024-05-09,C-0243,Beauty,28211.0,Krungthep
TXN-01171,2024-06-01,C-0879,Fashion,47041.0,Khon Kaen
TXN-01172,2024-01-27,C-0454,Sports,41538.0,Khon Kaen
TXN-01173,2024-04-21,C-0398,Electronics,43317.0,Krungthep
TXN-01174,2024-04-30,C-0009,Beauty,18366.0,Chon Buri
TXN-01175,15-Jun-24,C-0932,Beauty,1170.0,Chon Buri
TXN-01176,2024-05-21,C-0984,Fashion,27608.0,Phuket 
TXN-01177,2024-07-21,C-0403,Home & Living,12918.0,Chiangmai
TXN-01178,2024-01-05,C-0950,Fashion,32495.0,Chon Buri
TXN-01179,2024-10-24,C-0940,Electronics,1183.0,BKK
TXN-01180,2024-08-31,C-0262,Sports,26417.0,Bangkok
TXN-01181,2024-03-20,C-0309,Home & Living,29934.0,Chon Buri
TXN-01182,2024-02-15,C-0093,Home & Living,45687.0,Phuket 
TXN-01183,2024/09/12,C-0959,Electronics,42285.0,Phuket
TXN-01184,2024-11-12,C-0843,Sports,10915.0,Phuket
TXN-01185,2024/11/16,C-0775,,32516.0,Chiang Mai
TXN-01186,2024-07-01,C-0242,Fashion,35688.0,Bangkok
TXN-01187,2024-12-25,C-0305,Electronics,49002.0,Chonburi
